161,0,0,Chalmers,Jule,17/7/1767,North Yorkshire
162,0,0,Duffy,Herb,19/9/1822,Norfolk
163,743,554,Bush,Kena,9/9/1370,Perth and Kinross
164,0,0,Winter,Homer,13/12/1806,Roxburgh Ettrick and Lauderdale
165,0,0,Hatton,Dayle,3/2/1742,Berwickshire
166,0,0,Sanderson,Rozanne,13/2/1795,City of Aberdeen
167,0,0,Wyer,Efren,17/6/1680,Warwickshire
168,0,0,Fitton,Flora,15/5/1677,Stirling and Falkirk
169,0,0,Saunders,Echo,26/7/1644,Wiltshire
170,0,1736,Shipley,Mira,27/12/1668,Buckinghamshire
171,0,0,Jefferson,Shawanna,6/4/1796,Essex
172,0,0,Bonner,Jacques,3/3/1913,Caithness
173,0,0,Kirkpatrick,Ka,20/4/1847,Orkney
174,0,0,Aird,Alfredo,25/2/1688,Shetland
175,1841,0,Dubois,Russ,26/7/1783,Renfrewshire
176,0,0,Penney,Horacio,7/10/1547,East Lothian
177,1805,0,Raine,Luanne,23/2/1769,Greater Manchester
178,237,0,Thomason,Connie,29/7/1679,Clwyd
179,0,1130,Westwood,Donnell,7/11/1799,Lincolnshire
180,0,0,Panesar,Carolee,10/10/1823,Greater London
181,0,1694,Templeton,Gabriella,17/12/1748,Angus
182,0,554,Aldridge,Edgar,27/2/1370,Northumberland
183,0,0,Gower,Trey,28/10/1947,Northumberland
184,0,0,Nunn,Kurt,19/7/1696,Moray
185,0,1476,Bowman,Franklin,4/4/1813,West Lothian
186,0,0,Roper,Johnson,9/9/1786,North Yorkshire
187,0,0,Jury,Margrett,13/4/1627,North Yorkshire
188,0,0,Dodson,Kelvin,21/5/1749,Perth and Kinross
189,0,0,Charnock,Domenic,8/4/1756,Northumberland
190,0,2420,Oreilly,Monty,27/2/1855,Kent
191,697,0,Farrant,Bridgette,20/12/1669,Shropshire
192,0,0,Etheridge,Lu,23/8/1885,Shropshire
193,1772,0,Loftus,Tamatha,30/6/1968,Herefordshire
194,0,630,Whittingham,Tyler,3/3/1812,Norfolk
195,0,0,Dempsey,Maryanne,4/5/1749,Ayrshire and Arran
196,0,0,Macarthur,Hyman,10/5/1681,Merseyside
197,0,0,Ramm,Shelton,17/3/1909,Midlothian
198,0,0,Lockie,Leonor,5/2/1809,Shetland
199,0,0,Aubrey,Wanda,14/8/1852,Argyll and Bute
200,2318,0,Pattison,Brigid,26/7/1414,Ayrshire and Arran
201,0,0,Skelly,Barney,3/7/1927,Greater London
202,0,0,Anwar,Nigel,1/5/1750,Oxfordshire
203,0,0,Nilsen,Brigid,18/6/1802,Norfolk
204,0,744,Cameron,Carline,17/7/1690,Essex
205,440,0,Neaverson,Bronwyn,20/5/1877,Berwickshire
206,1215,0,Findlay,Marcelene,16/11/1705,Hampshire
207,1405,0,Westlake,Giselle,26/9/1530,The Stewartry of Kirkcudbright
208,0,484,Dann,Deane,27/5/1965,Inverness
209,0,2217,Cracknell,Pete,23/3/1619,Durham
210,0,0,Rich,Kelvin,20/11/1688,Greater Manchester
211,0,0,Corrigan,Davina,8/1/1865,Moray
212,0,0,Ellison,Roman,29/10/1439,North Yorkshire
213,0,274,Devine,Lyman,8/1/1751,Lincolnshire
214,0,0,Kilbey,Essie,28/8/1709,Dorset
215,536,0,Armitage,Jonie,28/5/1735,Dorset
216,1895,0,Grennan,Slyvia,30/4/1760,Nottinghamshire
217,906,0,Dubois,Giselle,14/9/1763,Norfolk
218,0,0,Okelly,Abdul,23/9/1976,Merseyside
219,0,828,Millett,Kristopher,21/10/1922,Northamptonshire
220,849,0,Gooch,Ellsworth,31/10/1770,Berkshire
221,0,0,Templeton,Carson,19/3/1758,Lancashire
222,0,0,Cracknell,Marcelene,26/4/1700,Rutland
223,0,915,Jefferson,Burma,27/10/1804,Shropshire
224,0,0,Nair,Louie,4/5/1744,Roxburgh Ettrick and Lauderdale
225,0,0,Gerrard,Tonita,13/9/1693,Dumfries
226,0,1489,Stokes,Mira,3/9/1847,County Derry
227,432,0,Clark,Natasha,13/4/1635,County Tyrone
228,0,0,Rousset,Len,24/5/1655,The Stewartry of Kirkcudbright
229,0,1529,Crabb,Anika,21/2/1610,Northumberland
230,0,0,Dolman,Buena,5/2/1800,Powys
231,0,0,Bush,Brice,28/8/1790,Bedfordshire
232,0,822,Frederikson,Marisha,23/7/1439,County Derry
233,0,0,Chapple,Yang,29/8/1875,Orkney
234,898,0,Ellison,Hyman,17/7/1343,Caithness
235,759,0,Heywood,Lynette,14/2/1859,Lanarkshire
236,0,0,Anwar,Deedra,16/10/1718,Oxfordshire
237,0,0,Thomason,Stephen,19/10/1645,Clwyd
238,0,0,Jensen,Margarete,30/9/1942,Ayrshire and Arran
239,0,0,Gregory,Waylon,18/10/1815,West Midlands
240,0,611,Ilett,Burton,6/2/1776,Dunbartonshire
241,0,2222,Geldard,Carline,19/7/1770,Lanarkshire
242,0,0,Mcgill,Alysa,15/9/1769,Isle of Wight
243,0,0,Bush,Leopoldo,21/6/1827,Clwyd
244,0,0,Riddle,Shelby,17/11/1521,Merseyside
245,2346,952,Karne,Earle,21/5/1759,County Armagh
246,0,0,Neilson,Horacio,24/5/1674,Worcestershire
247,0,0,Atterton,Laine,22/11/1891,East Riding of Yorkshire
248,0,0,Inglethorpe,Robin,28/11/1964,Cambridgeshire
249,0,680,Drysdale,Gertrud,5/10/1739,North Yorkshire
250,0,0,Crowley,Filomena,4/4/1537,Oxfordshire
251,0,0,Ellison,Garrett,5/12/1441,North Yorkshire
252,2325,2059,Prior,Delmer,12/11/1719,Banffshire
253,0,0,Harwood,Monotera,31/7/1905,Stirling and Falkirk
254,0,0,Lendon,Virgil,4/5/1665,Argyll and Bute
255,0,0,Nicol,Vashti,12/7/1738,Northumberland
256,705,504,Willis,Rozanne,24/7/1795,Dorset
257,0,0,Lloyd,Evonne,10/5/1743,City of Edinburgh
258,0,0,Ealy,Edmond,13/6/1776,Kent
259,0,2397,Penney,Franklin,11/8/1781,Argyll and Bute
260,0,0,Rick,Shawanna,2/3/1682,Dumfries
261,2219,0,Kelliher,Reyes,30/7/1886,Devon
262,0,0,Gray,Salvatore,11/1/1811,County Antrim
263,1686,0,Cutts,Andrew,16/2/1830,Clwyd
264,0,0,Bevan,Gonzalo,22/1/1823,Dyfed
265,0,680,Drysdale,Celina,23/3/1734,Stirling and Falkirk
266,0,0,Hogan,Malisa,8/10/1841,Nairn
267,0,915,Jefferson,Charley,31/8/1802,County Tyrone
268,0,0,Elzer,Cayla,22/1/1669,Clackmannan
269,0,0,Gutteridge,Robert,4/1/1603,Nairn
270,0,0,Sadler,Morgan,27/11/1870,North Yorkshire
271,0,0,Kelliher,Omar,11/6/1756,Nairn
272,0,0,Whittle,Claire,17/3/1887,Norfolk
273,1271,0,Nurse,Rory,25/4/1669,Clwyd
274,0,0,Rycroft,Doris,9/11/1723,Lincolnshire
275,2426,0,Mcauley,Anette,22/1/1533,Merseyside
276,0,2430,Raine,Clement,13/2/1688,Buckinghamshire
277,1262,0,Flannery,Stephen,26/2/1734,Midlothian
278,1083,0,Jobson,Matt,10/4/1837,Nairn
279,0,0,Goodchild,Abraham,1/12/1619,Orkney
280,0,1147,Axon,Delmer,29/11/1650,Clwyd
281,0,0,Jordon,Rey,11/11/1812,Surrey
282,2486,0,Pickering,Omar,2/7/1839,Gwent
283,0,0,Rycroft,Martin,10/3/1762,Berkshire
284,0,0,Guilmard,Bette,18/5/1631,Greater London
285,0,0,Joyce,Billie,7/8/1894,Ross and Cromarty
286,595,2317,Overson,Dolores,13/12/1763,Merseyside
287,914,0,Feetham,Nicholas,5/3/1913,Herefordshire
288,0,1489,Stokes,Raina,13/2/1847,County Derry
289,0,0,Sadler,Abdul,28/5/1890,North Yorkshire
290,0,0,Lincoln,Donnell,9/4/1772,Dunbartonshire
291,0,0,Kidner,Scott,20/8/1814,Orkney
292,0,0,Vallance,Virgil,4/12/1610,West Yorkshire
293,0,0,Leighton,Delmer,30/8/1723,Angus
294,0,1891,Goldman,Starla,19/3/1633,Bristol
295,824,0,Woodcock,Nathanial,22/9/1774,Mid Glamorgan
296,0,1953,Jarrold,Garret,9/2/1689,Lanarkshire
297,0,1769,Goldman,Waylon,28/2/1624,Bristol
298,2130,0,Doran,Kam,1/4/1880,County Fermanagh
299,352,2275,Edmondson,Claud,9/12/1746,Powys
300,0,0,Jordon,Billie,14/4/1817,Northumberland
301,757,0,Jonhson,Nestor,1/4/1787,Worcestershire
302,0,0,Humphrey,Franklyn,2/12/1635,Mid Glamorgan
303,1266,0,Hindle,Hermelinda,30/1/1623,Stirling and Falkirk
304,2316,0,Goldman,Anette,23/6/1586,Devon
305,0,0,Lucas,Ollie,4/6/1854,Cumbria
306,0,0,Neaverson,Bernard,26/4/1836,South Yorkshire
307,0,0,Hubbard,Lona,21/8/1893,Powys
308,0,0,Sadiq,Burt,2/10/1380,Lanarkshire
309,0,1834,Rhoades,Brittny,27/12/1680,Surrey
310,0,0,Hemmings,Sol,21/4/1757,Stirling and Falkirk
311,0,0,Whittley,Burma,15/4/1848,East Sussex
312,0,2186,Rees,Hyman,7/11/1750,Rutland
313,607,0,Eckersall,Saul,11/4/1817,Staffordshire
314,0,0,Wilks,Abraham,24/12/1676,Renfrewshire
315,1101,0,Torrance,Terrell,4/4/1740,Nairn
316,0,0,Passmore,Malisa,1/3/1900,Dunbartonshire
317,0,0,Aylett,Nevada,5/4/1725,Cambridgeshire
318,2030,0,Lincoln,Carson,21/11/1813,Midlothian
319,0,0,Arrowsmith,Annie,20/3/1800,Western Isles
320,0,0,Derrick,Hermelinda,10/4/1659,South Glamorgan
321,0,0,Howarth,Maryanne,4/8/1609,Cambridgeshire
322,0,2437,Bourne,Yang,2/2/1526,County Fermanagh
323,0,0,Lockie,Latisha,4/8/1457,Wiltshire
324,878,0,Cutts,Natasha,9/10/1795,Greater London
325,1652,0,Durand,Denyse,23/7/1765,Mid Glamorgan
326,0,0,Walshe,Hershel,20/2/1672,City of Aberdeen
327,2177,2142,Lincoln,Pierre,21/9/1769,Dunbartonshire
328,0,0,Riddle,Peggy,20/10/1612,Cambridgeshire
329,0,0,Laycock,Len,2/2/1787,Roxburgh Ettrick and Lauderdale
330,0,0,Large,Tiffanie,18/4/1524,County Armagh
331,810,0,Harvey,Eilene,18/10/1752,County Armagh
332,2472,0,Goodall,Titus,25/9/1800,East Sussex
333,0,454,Long,Camellia,4/2/1785,Aberdeenshire
334,479,0,Guttridge,Mckenzie,17/7/1541,City of Dundee
335,0,2014,Reyes,Ellsworth,26/4/1602,Norfolk
336,0,2404,Newcombe,Rico,27/1/1507,Hertfordshire
337,0,0,Bonner,Elvis,20/1/1913,Caithness
338,0,0,Anakin,Russ,12/3/1785,Bristol
339,761,0,Fitton,Humberto,31/8/1728,East Riding of Yorkshire
340,0,0,Cain,Bud,13/8/1780,Hampshire
341,0,1034,Wyer,Efren,10/10/1841,Shropshire
342,499,0,Poulton,Geraldo,15/6/1740,Derbyshire
343,0,0,Leadley,Wanda,2/11/1736,Somerset
344,0,0,Jenkins,Mckenzie,26/3/1520,County Derry
345,0,1136,Algar,Hiram,3/10/1819,Merseyside
346,2095,0,Kirkman,Rosendo,8/12/1788,Clwyd
347,0,0,Iddon,Anika,24/3/1947,Derbyshire
348,1038,0,Lewis,Melia,2/4/1837,Suffolk
349,2316,0,Goldman,Bridgette,25/1/1595,Devon
350,0,670,Upton,Tracy,1/1/1639,Lancashire
351,0,822,Frederikson,Trey,28/6/1437,County Derry
352,0,0,Edmondson,Filiberto,8/2/1710,Powys
353,0,0,Weldon,Tory,5/6/1833,Derbyshire
354,0,0,Phillips,Saran,30/1/1720,County Tyrone
355,0,0,Lynas,Scott,30/1/1665,Wiltshire
356,0,0,Ingham,Peter,12/7/1960,East Sussex
357,0,0,Ling,Aron,3/4/1751,County Antrim
358,759,0,Heywood,Katy,8/1/1864,City of Aberdeen
359,0,0,Axon,Nathanial,19/12/1660,Orkney
360,0,0,Harwood,Toby,8/9/1898,West Midlands
361,0,0,Marsden,Karie,4/12/1860,City of Dundee
362,0,0,Robotham,Lakisha,9/6/1765,Worcestershire
363,0,531,Emberson,Shayna,26/2/1821,East Lothian
364,1961,0,Ibrahim,Gonzalo,5/8/1919,Stirling and Falkirk
365,0,0,Elzer,Nathanial,6/10/1661,Clackmannan
366,1437,0,Edley,Ileen,5/4/1632,City of Dundee
367,0,0,Emberson,Vashti,13/10/1464,Mid Glamorgan
368,0,0,Andrews,Leigha,11/4/1719,Gwynedd
369,0,0,Templeton,Jae,25/5/1731,Angus
370,0,2366,Tinker,Rosia,20/6/1856,Warwickshire
371,0,0,Crossley,Martin,14/1/1861,Norfolk
372,2446,1098,Cracknell,Zane,13/10/1535,Berkshire
373,0,0,Noyes,Aisha,10/4/1767,Gwynedd
374,0,1432,Wilson,Callie,28/2/1796,Bristol
375,844,0,Damon,Jeanna,5/10/1698,City of Aberdeen
376,2268,0,Hardwick,Denyse,22/10/1923,South Yorkshire
377,0,0,Core,Greta,2/6/1677,Kincardineshire
378,0,0,Eatherington,Rolando,9/1/1770,Ross and Cromarty
379,1276,0,Powers,Starla,12/1/1805,Greater London
380,886,0,Gillespie,Dorsey,18/3/1815,Shetland
381,1322,0,Ellis,Elias,17/10/1675,Angus
382,0,0,Dickinson,Earle,7/9/1717,Ayrshire and Arran
383,0,0,Tedd,Milly,23/12/1782,Dorset
384,0,0,Ellis,Reyes,1/12/1786,Worcestershire
385,1938,0,Oxtoby,Tracy,22/4/1717,Ayrshire and Arran
386,0,0,Preece,Charlena,20/11/1578,West Lothian
387,0,0,Wilkin,Maryanne,11/6/1716,Stirling and Falkirk
388,0,0,Tappin,Summer,16/8/1593,Devon
389,0,0,Rycroft,Domenic,28/6/1782,Berwickshire
390,0,0,Easton,Lonny,31/10/1699,County Antrim
391,0,0,Noyes,Berneice,21/8/1692,Gwynedd
392,0,0,Painter,Teodoro,29/12/1817,Isle of Wight
393,0,0,Oldland,Cedrick,26/9/1607,Kent
394,0,0,Harwood,Dimple,26/2/1808,Norfolk
395,0,2358,Gillespie,Delcie,11/10/1876,Northumberland
396,0,0,Doors,Tonita,21/7/1887,Dorset
397,2444,0,Wilkin,Tory,13/9/1690,Cheshire
398,0,1069,Southgate,Elois,29/5/1736,West Glamorgan
399,1971,0,Rich,Horacio,25/2/1760,Warwickshire
400,0,1351,Clifton,Emmett,24/8/1752,Roxburgh Ettrick and Lauderdale
401,1892,0,Gunby,Jc,26/10/1753,Shropshire
402,0,682,Fields,Serita,8/7/1762,Kincardineshire
403,0,0,Snowdon,Monroe,27/7/1819,City of Dundee
404,0,0,Goodman,Emmett,20/7/1684,Cornwall
405,0,0,Adey,Jeanett,29/5/1745,Leicestershire
406,0,0,Ellison,Nidia,23/9/1434,North Yorkshire
407,849,0,Gooch,Elias,7/11/1765,Berkshire
408,0,0,Dudley,Elijah,6/3/1712,Bedfordshire
409,0,779,Cumming,Lynette,20/8/1870,South Glamorgan
410,0,0,Merritt,Hermelinda,12/2/1865,Lincolnshire
411,0,0,Warner,Nathanial,18/7/1544,East Riding of Yorkshire
412,0,0,Penney,Colette,15/9/1393,Angus
413,0,0,Geaney,Anika,18/12/1779,Berwickshire
414,0,0,Burn,Carlos,22/12/1754,Shetland
415,1641,0,Patel,Dave,21/9/1613,Kent
416,0,0,Hendry,Denver,3/4/1741,Aberdeenshire
417,0,0,Agar,Kasey,17/10/1833,Oxfordshire
418,0,0,Foreman,Shayna,1/8/1723,Dumfries
419,0,0,Kirkpatrick,Zona,3/9/1664,Sutherland
420,0,0,Kibblewhite,Bobbi,18/3/1723,Essex
421,0,0,Oates,Sharan,11/9/1470,County Down
422,0,0,Cormack,Kelley,17/3/1866,North Yorkshire
423,0,1834,Rhoades,Isidra,22/12/1668,Kent
424,0,0,Oldfield,Archie,29/10/1559,South Yorkshire
425,0,0,Bethell,Myung,17/4/1630,Clwyd
426,0,0,Opayne,Charmain,6/10/1953,Greater Manchester
427,0,0,Ramm,Halina,9/2/1906,Midlothian
428,0,0,Sweeting,Rod,4/12/1610,Wigtown
429,0,0,Croucher,Socorro,19/5/1759,Worcestershire
430,2021,0,Powers,Abram,8/9/1557,Kincardineshire
431,2349,0,King,Salvatore,11/3/1815,Worcestershire
432,0,0,Clark,Leandron,17/4/1595,County Tyrone
433,0,0,Tovey,Major,19/7/1815,City of Glasgow
434,0,0,Crossley,Leopoldo,11/7/1668,Roxburgh Ettrick and Lauderdale
435,0,0,Crowley,Reatha,16/6/1520,Kent
436,0,0,Harding,Eric,18/5/1651,Cornwall
437,0,0,Titmus,Tiffanie,25/6/1658,West Sussex
438,0,0,Tomlin,Elfriede,22/3/1664,Stirling and Falkirk
439,0,0,Goring,Dionne,28/10/1813,City of Dundee
440,0,0,Neaverson,Jonas,13/2/1848,Berwickshire
441,0,0,Derrick,Modesta,24/2/1666,Powys
442,0,0,Ballantyne,Jonas,22/5/1469,Clackmannan
443,0,0,Harrop,Isidra,9/12/1766,Somerset
444,0,0,Peigne,Glenna,25/5/1948,City of Glasgow
445,0,0,Dunne,Vito,6/11/1675,Cambridgeshire
446,0,0,Lendon,Peter,14/2/1645,Argyll and Bute
447,0,597,Atterbury,Jc,15/1/1849,Bristol
448,1455,0,Jordon,Goldie,30/8/1819,Dyfed
449,0,1943,Sadler,Ezra,4/9/1869,North Yorkshire
450,0,0,Taurel,Russ,14/12/1658,Perth and Kinross
451,0,0,Marriott,Earle,1/11/1739,Cambridgeshire
452,0,0,Normington,Celina,12/5/1911,County Antrim
453,0,547,Whalley,Terrell,18/11/1764,Lancashire
454,0,0,Simmonds,Sherrie,31/1/1750,Norfolk
455,0,0,Gomez,Burt,4/8/1759,Shropshire
456,0,0,Thirlway,Napoleon,11/8/1794,Clwyd
457,0,0,Altham,Caridad,16/6/1656,Gwynedd
458,0,982,Kenley,Billie,19/9/1797,Clwyd
459,826,0,King,Joseph,17/12/1863,Banffshire
460,1620,0,Southgate,Abdul,18/1/1701,Nairn
461,0,0,Ellison,Antione,13/4/1425,North Yorkshire
462,0,0,Tombs,Felisha,9/3/1504,Oxfordshire
